[2018-01-30 12:06:58,511] =============
[2018-01-31 22:20:09,182] 0/7520 2.634051
[2018-01-31 22:20:10,331] 0/7600 2.604062
[2018-01-31 22:20:13,998] 0/7500 2.530507
[2018-01-31 22:20:14,911] 0/7600 2.658373
[2018-01-31 22:20:18,726] 0/7540 2.624783
[2018-01-31 22:20:19,888] 0/7620 2.496554
[2018-01-31 22:20:23,798] 0/7520 2.568268
[2018-01-31 22:20:25,341] 0/7620 2.636151
[2018-01-31 22:20:29,666] 0/7640 2.586733
[2018-01-31 22:20:29,890] 0/7560 2.590464
[2018-01-31 22:20:32,234] 0/7540 2.441277
[2018-01-31 22:20:33,913] 0/7640 2.612322
[2018-01-31 22:20:37,660] 0/7660 2.556663
[2018-01-31 22:20:39,035] 0/7580 2.546472
[2018-01-31 22:20:41,740] 0/7560 2.529765
[2018-01-31 22:20:43,092] 0/7660 2.588738
[2018-01-31 22:20:48,566] 0/7600 2.507685
[2018-01-31 22:20:48,701] 0/7680 2.623296
[2018-01-31 22:20:50,851] 0/7580 2.590921
[2018-01-31 22:20:53,578] 0/7680 2.584737
[2018-01-31 22:20:57,332] 0/7700 2.610787
[2018-01-31 22:20:57,611] 0/7620 2.630266
[2018-01-31 22:21:00,983] 0/7600 2.483286
[2018-01-31 22:21:01,846] 0/7700 2.657435
[2018-01-31 22:21:06,473] 0/7720 2.592390
[2018-01-31 22:21:06,535] 0/7640 2.639221
[2018-01-31 22:21:09,707] 0/7620 2.440867
[2018-01-31 22:21:11,452] 0/7720 2.508006
[2018-01-31 22:21:16,939] 0/7660 2.565738
[2018-01-31 22:21:17,291] 0/7740 2.514204
[2018-01-31 22:21:19,333] 0/7640 2.552082
[2018-01-31 22:21:20,936] 0/7740 2.639794
[2018-01-31 22:21:26,172] 0/7680 2.628310
[2018-01-31 22:21:26,559] 0/7760 2.563995
[2018-01-31 22:21:29,665] 0/7660 2.588355
[2018-01-31 22:21:30,313] 0/7760 2.567638
[2018-01-31 22:21:35,382] 0/7700 2.656456
[2018-01-31 22:21:36,398] 0/7780 2.447153
[2018-01-31 22:21:38,761] 0/7680 2.572255
[2018-01-31 22:21:39,840] 0/7780 2.552007
[2018-01-31 22:21:43,938] 0/7720 2.510517
[2018-01-31 22:21:44,938] 0/7800 2.583030
[2018-01-31 22:21:49,010] 0/7700 2.593962
[2018-01-31 22:21:49,645] 0/7800 2.596027
[2018-01-31 22:21:53,747] 0/7740 2.602249
[2018-01-31 22:21:55,004] 0/7820 2.614183
[2018-01-31 22:21:58,077] 0/7720 2.625379
[2018-01-31 22:21:59,229] 0/7820 2.624120
[2018-01-31 22:22:02,739] 0/7760 2.558042
[2018-01-31 22:22:04,910] 0/7840 2.613921
[2018-01-31 22:22:07,592] 0/7740 2.570505
[2018-01-31 22:22:08,614] 0/7840 2.566134
[2018-01-31 22:22:12,280] 0/7780 2.608392
[2018-01-31 22:22:14,006] 0/7860 2.525635
[2018-01-31 22:22:17,588] 0/7760 2.569221
[2018-01-31 22:22:17,648] 0/7860 2.573272
[2018-01-31 22:22:21,531] 0/7800 2.574001
[2018-01-31 22:22:23,455] 0/7880 2.528163
[2018-01-31 22:22:28,509] 0/7880 2.629757
[2018-01-31 22:22:28,901] 0/7780 2.531237
[2018-01-31 22:22:32,376] 0/7820 2.525593
[2018-01-31 22:22:34,272] 0/7900 2.540266
[2018-01-31 22:22:39,087] 0/7800 2.478613
[2018-01-31 22:22:39,115] 0/7900 2.609599
[2018-01-31 22:22:41,531] 0/7840 2.606053
[2018-01-31 22:22:43,245] 0/7920 2.497050
[2018-01-31 22:22:48,863] 0/7920 2.599785
[2018-01-31 22:22:48,876] 0/7820 2.417815
[2018-01-31 22:22:53,256] 0/7860 2.568841
[2018-01-31 22:22:55,727] 0/7940 2.581046
[2018-01-31 22:22:58,458] 0/7840 2.532914
[2018-01-31 22:22:59,247] 0/7940 2.579267
[2018-01-31 22:23:02,844] 0/7880 2.574729
[2018-01-31 22:23:04,156] 0/7960 2.560928
[2018-01-31 22:23:07,469] 0/7960 2.664053
[2018-01-31 22:23:08,040] 0/7860 2.500679
[2018-01-31 22:23:11,861] 0/7900 2.624278
[2018-01-31 22:23:14,564] 0/7980 2.592731
[2018-01-31 22:23:18,821] 0/7880 2.427957
[2018-01-31 22:23:20,775] 0/7980 2.536503
[2018-01-31 22:23:24,038] 0/8000 2.445307
[2018-01-31 22:23:25,609] 0/7920 2.657792
[2018-01-31 22:23:28,476] 0/7900 2.580990
[2018-01-31 22:23:29,995] 0/8000 2.593440
[2018-01-31 22:23:33,553] 0/7940 2.563935
[2018-01-31 22:23:34,036] 0/8020 2.546798
[2018-01-31 22:23:37,846] 0/7920 2.451168
[2018-01-31 22:23:40,118] 0/8020 2.539480
[2018-01-31 22:23:42,072] 0/7960 2.483754
[2018-01-31 22:23:43,217] 0/8040 2.538193
[2018-01-31 22:23:46,358] 0/7940 2.545754
[2018-01-31 22:23:48,976] 0/8040 2.655420
[2018-01-31 22:23:51,691] 0/7980 2.599764
[2018-01-31 22:23:52,921] 0/8060 2.571999
[2018-01-31 22:23:57,240] 0/7960 2.488170
[2018-01-31 22:23:59,146] 0/8060 2.543841
[2018-01-31 22:24:01,394] 0/8000 2.659375
[2018-01-31 22:24:02,837] 0/8080 2.597631
[2018-01-31 22:24:06,385] 0/7980 2.494916
[2018-01-31 22:24:09,002] 0/8080 2.563103
[2018-01-31 22:24:11,378] 0/8020 2.558351
[2018-01-31 22:24:12,490] 0/8100 2.528867
[2018-01-31 22:24:16,620] 0/8000 2.500862
[2018-01-31 22:24:19,105] 0/8100 2.577955
[2018-01-31 22:24:22,181] 0/8040 2.590511
[2018-01-31 22:24:24,427] 0/8120 2.608523
[2018-01-31 22:24:27,731] 0/8020 2.504664
[2018-01-31 22:24:31,555] 0/8120 2.633992
[2018-01-31 22:24:32,274] 0/8060 2.520615
[2018-01-31 22:24:35,008] 0/8140 2.561696
[2018-01-31 22:24:39,027] 0/8040 2.480157
[2018-01-31 22:24:41,876] 0/8140 2.531043
[2018-01-31 22:24:43,409] 0/8080 2.533766
[2018-01-31 22:24:44,898] 0/8160 2.525707
[2018-01-31 22:24:50,296] 0/8060 2.527354
[2018-01-31 22:24:51,721] 0/8160 2.630987
[2018-01-31 22:24:52,929] 0/8100 2.623729
[2018-01-31 22:24:54,302] 0/8180 2.497424
[2018-01-31 22:24:59,613] 0/8080 2.582251
[2018-01-31 22:25:01,721] 0/8180 2.550611
[2018-01-31 22:25:03,510] 0/8120 2.593629
[2018-01-31 22:25:04,196] 0/8200 2.482704
[2018-01-31 22:25:08,555] 0/8100 2.484195
[2018-01-31 22:25:12,065] 0/8200 2.668893
[2018-01-31 22:25:13,268] 0/8140 2.640995
[2018-01-31 22:25:13,752] 0/8220 2.528841
[2018-01-31 22:25:18,311] 0/8120 2.474568
[2018-01-31 22:25:21,534] 0/8220 2.533569
[2018-01-31 22:25:22,424] 0/8240 2.540318
[2018-01-31 22:25:22,537] 0/8160 2.628504
[2018-01-31 22:25:27,291] 0/8140 2.469302
[2018-01-31 22:25:30,901] 0/8240 2.426735
[2018-01-31 22:25:32,220] 0/8180 2.575624
[2018-01-31 22:25:35,487] 0/8160 2.551131
[2018-01-31 22:25:40,255] 0/8200 2.639400
[2018-01-31 22:25:44,202] 1/20 2.332801
[2018-01-31 22:25:45,187] 0/8180 2.482823
[2018-01-31 22:25:50,111] 0/8220 2.576325
[2018-01-31 22:25:52,243] 1/40 2.449588
[2018-01-31 22:25:52,459] 1/20 2.397125
[2018-01-31 22:25:53,228] 0/8200 2.433534
[2018-01-31 22:25:59,279] 0/8240 2.584895
[2018-01-31 22:26:01,046] 1/60 2.445837
[2018-01-31 22:26:01,592] 0/8220 2.432881
[2018-01-31 22:26:02,060] 1/40 2.427609
[2018-01-31 22:26:08,649] 1/80 2.358319
[2018-01-31 22:26:09,004] 1/60 2.353142
[2018-01-31 22:26:10,369] 0/8240 2.502420
[2018-01-31 22:26:17,095] 1/100 2.375576
[2018-01-31 22:26:17,657] 1/80 2.438565
[2018-01-31 22:26:19,543] 1/20 2.361155
[2018-01-31 22:26:23,600] 1/120 2.337769
[2018-01-31 22:26:24,452] 1/100 2.517716
[2018-01-31 22:26:26,434] 1/40 2.422827
[2018-01-31 22:26:29,055] 1/20 2.313563
[2018-01-31 22:26:30,791] 1/140 2.303353
[2018-01-31 22:26:31,836] 1/120 2.430213
[2018-01-31 22:26:34,613] 1/60 2.543199
[2018-01-31 22:26:37,419] 1/40 2.358156
[2018-01-31 22:26:37,829] 1/160 2.431137
[2018-01-31 22:26:38,944] 1/140 2.422876
[2018-01-31 22:26:41,676] 1/80 2.425061
[2018-01-31 22:26:45,271] 1/180 2.382498
[2018-01-31 22:26:45,353] 1/60 2.295762
[2018-01-31 22:26:46,596] 1/160 2.427727
[2018-01-31 22:26:49,595] 1/100 2.493172
[2018-01-31 22:26:54,401] 1/80 2.381153
[2018-01-31 22:26:54,440] 1/200 2.333847
[2018-01-31 22:26:56,535] 1/180 2.394531
[2018-01-31 22:26:58,683] 1/120 2.516004
[2018-01-31 22:27:01,485] 1/100 2.274726
[2018-01-31 22:27:02,501] 1/220 2.353979
[2018-01-31 22:27:04,062] 1/200 2.441819
[2018-01-31 22:27:05,582] 1/140 2.442611
[2018-01-31 22:27:08,553] 1/120 2.334139
[2018-01-31 22:27:10,261] 1/240 2.320056
[2018-01-31 22:27:10,867] 1/220 2.476581
[2018-01-31 22:27:13,518] 1/160 2.372109
[2018-01-31 22:27:15,816] 1/140 2.347589
[2018-01-31 22:27:18,260] 1/260 2.370769
[2018-01-31 22:27:18,408] 1/240 2.425510
[2018-01-31 22:27:21,790] 1/180 2.408916
[2018-01-31 22:27:23,857] 1/160 2.378529
[2018-01-31 22:27:24,923] 1/280 2.393581
[2018-01-31 22:27:25,077] 1/260 2.432741
[2018-01-31 22:27:28,551] 1/200 2.502934
[2018-01-31 22:27:31,231] 1/180 2.347250
[2018-01-31 22:27:32,883] 1/280 2.408172
[2018-01-31 22:27:33,407] 1/300 2.355887
[2018-01-31 22:27:35,630] 1/220 2.396315
[2018-01-31 22:27:38,917] 1/200 2.460505
[2018-01-31 22:27:41,293] 1/300 2.449461
[2018-01-31 22:27:41,446] 1/320 2.365515
[2018-01-31 22:27:43,181] 1/240 2.398190
[2018-01-31 22:27:46,099] 1/220 2.348214
[2018-01-31 22:27:48,283] 1/340 2.375130
[2018-01-31 22:27:48,920] 1/320 2.412519
[2018-01-31 22:27:50,831] 1/260 2.451074
[2018-01-31 22:27:54,444] 1/240 2.501911
[2018-01-31 22:27:55,877] 1/360 2.424825
[2018-01-31 22:27:55,885] 1/340 2.390333
[2018-01-31 22:27:59,439] 1/280 2.327688
[2018-01-31 22:28:01,708] 1/260 2.386373
[2018-01-31 22:28:03,308] 1/380 2.341912
[2018-01-31 22:28:03,652] 1/360 2.525983
[2018-01-31 22:28:06,142] 1/300 2.468628
[2018-01-31 22:28:09,561] 1/280 2.313646
[2018-01-31 22:28:10,505] 1/400 2.385263
[2018-01-31 22:28:10,853] 1/380 2.385656
[2018-01-31 22:28:13,319] 1/320 2.401796
[2018-01-31 22:28:16,820] 1/300 2.357201
[2018-01-31 22:28:18,266] 1/420 2.287156
[2018-01-31 22:28:18,562] 1/400 2.423592
[2018-01-31 22:28:21,292] 1/340 2.421690
[2018-01-31 22:28:23,958] 1/320 2.386313
[2018-01-31 22:28:26,147] 1/420 2.461216
[2018-01-31 22:28:26,186] 1/440 2.396336
[2018-01-31 22:28:28,902] 1/360 2.436813
[2018-01-31 22:28:31,848] 1/340 2.389072
[2018-01-31 22:28:33,566] 1/460 2.453853
[2018-01-31 22:28:33,940] 1/440 2.423899
[2018-01-31 22:28:37,402] 1/380 2.372582
[2018-01-31 22:28:40,773] 1/360 2.335418
[2018-01-31 22:28:42,521] 1/480 2.372430
[2018-01-31 22:28:44,211] 1/460 2.422818
[2018-01-31 22:28:46,131] 1/400 2.473234
[2018-01-31 22:28:48,986] 1/380 2.331622
[2018-01-31 22:28:51,129] 1/500 2.426796
[2018-01-31 22:28:53,258] 1/480 2.429830
[2018-01-31 22:28:55,290] 1/420 2.376829
[2018-01-31 22:28:58,491] 1/400 2.377437
[2018-01-31 22:29:00,303] 1/520 2.438233
[2018-01-31 22:29:02,127] 1/500 2.414912
[2018-01-31 22:29:03,718] 1/440 2.388479
[2018-01-31 22:29:05,629] 1/420 2.385917
[2018-01-31 22:29:08,307] 1/540 2.411464
[2018-01-31 22:29:09,807] 1/520 2.462605
[2018-01-31 22:29:10,414] 1/460 2.400564
[2018-01-31 22:29:13,297] 1/440 2.470319
[2018-01-31 22:29:15,951] 1/560 2.420164
[2018-01-31 22:29:17,960] 1/540 2.462916
[2018-01-31 22:29:19,257] 1/480 2.380290
[2018-01-31 22:29:22,093] 1/460 2.309562
[2018-01-31 22:29:24,614] 1/560 2.458227
[2018-01-31 22:29:24,827] 1/580 2.431217
[2018-01-31 22:29:26,185] 1/500 2.444824
[2018-01-31 22:29:30,447] 1/480 2.425773
[2018-01-31 22:29:32,953] 1/580 2.399416
[2018-01-31 22:29:33,114] 1/600 2.343806
[2018-01-31 22:29:34,943] 1/520 2.442909
[2018-01-31 22:29:38,799] 1/500 2.411719
[2018-01-31 22:29:40,838] 1/620 2.430739
[2018-01-31 22:29:41,157] 1/600 2.487175
[2018-01-31 22:29:42,879] 1/540 2.502257
[2018-01-31 22:29:45,338] 1/520 2.381965
[2018-01-31 22:29:48,434] 1/640 2.464478
[2018-01-31 22:29:48,891] 1/620 2.406786
[2018-01-31 22:29:51,083] 1/560 2.435043
[2018-01-31 22:29:54,812] 1/540 2.279482
[2018-01-31 22:29:56,094] 1/660 2.384732
[2018-01-31 22:29:56,526] 1/640 2.371342
[2018-01-31 22:29:58,343] 1/580 2.356708
[2018-01-31 22:30:03,376] 1/560 2.349621
[2018-01-31 22:30:04,720] 1/680 2.476989
[2018-01-31 22:30:04,729] 1/660 2.447718
[2018-01-31 22:30:07,071] 1/600 2.408483
[2018-01-31 22:30:11,406] 1/580 2.358159
[2018-01-31 22:30:13,036] 1/700 2.349563
[2018-01-31 22:30:13,319] 1/680 2.404569
[2018-01-31 22:30:14,936] 1/620 2.458253
[2018-01-31 22:30:19,221] 1/600 2.404968
[2018-01-31 22:30:20,076] 1/720 2.467924
[2018-01-31 22:30:21,670] 1/700 2.453525
[2018-01-31 22:30:23,615] 1/640 2.458297
[2018-01-31 22:30:27,558] 1/620 2.280300
[2018-01-31 22:30:28,453] 1/740 2.355695
[2018-01-31 22:30:30,841] 1/720 2.431680
[2018-01-31 22:30:32,486] 1/660 2.381143
[2018-01-31 22:30:37,791] 1/640 2.436430
[2018-01-31 22:30:37,840] 1/760 2.433177
[2018-01-31 22:30:41,601] 1/740 2.470430
[2018-01-31 22:30:43,082] 1/680 2.501852
[2018-01-31 22:30:46,556] 1/780 2.375751
[2018-01-31 22:30:46,990] 1/660 2.330523
[2018-01-31 22:30:49,706] 1/760 2.500540
[2018-01-31 22:30:51,328] 1/700 2.466235
[2018-01-31 22:30:54,634] 1/800 2.363134
[2018-01-31 22:30:54,899] 1/680 2.410445
[2018-01-31 22:30:57,720] 1/780 2.474915
[2018-01-31 22:30:58,555] 1/720 2.331390
[2018-01-31 22:31:02,963] 1/700 2.340484
[2018-01-31 22:31:03,354] 1/820 2.340546
[2018-01-31 22:31:06,056] 1/800 2.352899
[2018-01-31 22:31:07,273] 1/740 2.388526
[2018-01-31 22:31:11,125] 1/840 2.380415
[2018-01-31 22:31:12,650] 1/720 2.313368
[2018-01-31 22:31:14,795] 1/820 2.486770
[2018-01-31 22:31:16,405] 1/760 2.414230
[2018-01-31 22:31:20,154] 1/740 2.410692
[2018-01-31 22:31:20,709] 1/860 2.343047
[2018-01-31 22:31:22,571] 1/840 2.454345
[2018-01-31 22:31:24,592] 1/780 2.471717
[2018-01-31 22:31:27,838] 1/880 2.370504
[2018-01-31 22:31:28,372] 1/760 2.392459
[2018-01-31 22:31:29,597] 1/860 2.298458
[2018-01-31 22:31:32,168] 1/800 2.396138
[2018-01-31 22:31:35,840] 1/900 2.427964
[2018-01-31 22:31:37,051] 1/780 2.339824
[2018-01-31 22:31:38,818] 1/880 2.445295
[2018-01-31 22:31:40,239] 1/820 2.447146
[2018-01-31 22:31:44,025] 1/920 2.375483
[2018-01-31 22:31:45,085] 1/800 2.352452
[2018-01-31 22:31:46,169] 1/900 2.415525
[2018-01-31 22:31:48,410] 1/840 2.493016
[2018-01-31 22:31:53,305] 1/940 2.332057
[2018-01-31 22:31:53,644] 1/920 2.503928
[2018-01-31 22:31:53,684] 1/820 2.373097
[2018-01-31 22:31:56,694] 1/860 2.389299
[2018-01-31 22:32:00,206] 1/960 2.353572
[2018-01-31 22:32:00,733] 1/940 2.448086
[2018-01-31 22:32:00,786] 1/840 2.391991
[2018-01-31 22:32:03,908] 1/880 2.442285
[2018-01-31 22:32:08,595] 1/860 2.356334
[2018-01-31 22:32:09,592] 1/980 2.399754
[2018-01-31 22:32:09,759] 1/960 2.455546
[2018-01-31 22:32:12,504] 1/900 2.432096
[2018-01-31 22:32:17,063] 1/980 2.371621
[2018-01-31 22:32:17,432] 1/880 2.329919
[2018-01-31 22:32:17,902] 1/1000 2.339290
[2018-01-31 22:32:19,987] 1/920 2.406198
[2018-01-31 22:32:25,235] 1/900 2.385022
[2018-01-31 22:32:25,404] 1/1000 2.511914
[2018-01-31 22:32:25,720] 1/1020 2.380996
[2018-01-31 22:32:29,524] 1/940 2.510821
[2018-01-31 22:32:33,286] 1/920 2.397684
[2018-01-31 22:32:34,053] 1/1020 2.506259
[2018-01-31 22:32:34,122] 1/1040 2.429305
[2018-01-31 22:32:36,879] 1/960 2.355973
[2018-01-31 22:32:40,539] 1/940 2.375704
[2018-01-31 22:32:41,577] 1/1040 2.450024
[2018-01-31 22:32:41,982] 1/1060 2.334122
[2018-01-31 22:32:45,170] 1/980 2.400590
[2018-01-31 22:32:48,376] 1/960 2.325496
[2018-01-31 22:32:49,607] 1/1060 2.494958
[2018-01-31 22:32:50,205] 1/1080 2.482573
[2018-01-31 22:32:54,001] 1/1000 2.417565
[2018-01-31 22:32:56,524] 1/980 2.357782
[2018-01-31 22:32:57,829] 1/1080 2.402846
[2018-01-31 22:32:58,799] 1/1100 2.323745
[2018-01-31 22:33:01,949] 1/1020 2.560874
[2018-01-31 22:33:05,211] 1/1000 2.336090
[2018-01-31 22:33:06,440] 1/1100 2.381833
[2018-01-31 22:33:07,325] 1/1120 2.367553
[2018-01-31 22:33:09,998] 1/1040 2.444052
[2018-01-31 22:33:12,795] 1/1020 2.362342
[2018-01-31 22:33:13,954] 1/1120 2.406548
[2018-01-31 22:33:15,767] 1/1140 2.368084
[2018-01-31 22:33:18,205] 1/1060 2.451896
[2018-01-31 22:33:20,684] 1/1040 2.427789
[2018-01-31 22:33:22,436] 1/1140 2.376161
[2018-01-31 22:33:24,613] 1/1160 2.407191
[2018-01-31 22:33:26,392] 1/1080 2.494306
[2018-01-31 22:33:29,844] 1/1160 2.413255
[2018-01-31 22:33:30,760] 1/1060 2.388717
[2018-01-31 22:33:32,050] 1/1180 2.390685
[2018-01-31 22:33:34,927] 1/1100 2.420998
[2018-01-31 22:33:37,646] 1/1180 2.516302
[2018-01-31 22:33:37,983] 1/1080 2.265488
[2018-01-31 22:33:39,672] 1/1200 2.394796
[2018-01-31 22:33:42,118] 1/1120 2.451117
[2018-01-31 22:33:46,816] 1/1200 2.397604
[2018-01-31 22:33:46,859] 1/1100 2.385074
[2018-01-31 22:33:48,900] 1/1220 2.358358
[2018-01-31 22:33:50,083] 1/1140 2.371442
[2018-01-31 22:33:54,044] 1/1220 2.395578
[2018-01-31 22:33:54,875] 1/1120 2.434038
[2018-01-31 22:33:56,242] 1/1240 2.407665
[2018-01-31 22:33:58,598] 1/1160 2.397755
[2018-01-31 22:34:01,799] 1/1240 2.422003
[2018-01-31 22:34:02,822] 1/1140 2.332113
[2018-01-31 22:34:05,239] 1/1260 2.426850
[2018-01-31 22:34:06,902] 1/1180 2.494150
[2018-01-31 22:34:10,146] 1/1260 2.435079
[2018-01-31 22:34:11,423] 1/1160 2.356282
[2018-01-31 22:34:12,545] 1/1280 2.443921
[2018-01-31 22:34:14,450] 1/1200 2.412424
[2018-01-31 22:34:19,151] 1/1280 2.479306
[2018-01-31 22:34:19,646] 1/1180 2.335479
[2018-01-31 22:34:20,997] 1/1300 2.398097
[2018-01-31 22:34:23,385] 1/1220 2.443656
[2018-01-31 22:34:26,968] 1/1300 2.502664
[2018-01-31 22:34:28,444] 1/1200 2.278272
[2018-01-31 22:34:29,591] 1/1320 2.433702
[2018-01-31 22:34:31,538] 1/1240 2.459834
[2018-01-31 22:34:35,764] 1/1320 2.393220
[2018-01-31 22:34:37,469] 1/1220 2.333409
[2018-01-31 22:34:38,309] 1/1340 2.432764
[2018-01-31 22:34:40,869] 1/1260 2.435298
[2018-01-31 22:34:44,019] 1/1340 2.360424
[2018-01-31 22:34:44,796] 1/1240 2.418274
[2018-01-31 22:34:45,363] 1/1360 2.349524
[2018-01-31 22:34:48,623] 1/1280 2.427625
[2018-01-31 22:34:52,701] 1/1360 2.446780
[2018-01-31 22:34:55,783] 1/1260 2.460963
[2018-01-31 22:34:56,361] 1/1380 2.352061
[2018-01-31 22:34:59,979] 1/1300 2.476763
[2018-01-31 22:35:03,329] 1/1380 2.467678
[2018-01-31 22:35:03,868] 1/1280 2.347392
[2018-01-31 22:35:04,160] 1/1400 2.419025
[2018-01-31 22:35:07,168] 1/1320 2.453632
[2018-01-31 22:35:11,181] 1/1400 2.371748
[2018-01-31 22:35:12,814] 1/1300 2.411813
[2018-01-31 22:35:12,829] 1/1420 2.412375
[2018-01-31 22:35:15,984] 1/1340 2.432449
[2018-01-31 22:35:20,422] 1/1420 2.417900
[2018-01-31 22:35:21,537] 1/1440 2.325850
[2018-01-31 22:35:21,595] 1/1320 2.321486
[2018-01-31 22:35:25,066] 1/1360 2.412558
[2018-01-31 22:35:28,503] 1/1440 2.408067
[2018-01-31 22:35:29,572] 1/1460 2.404913
[2018-01-31 22:35:30,011] 1/1340 2.341183
[2018-01-31 22:35:31,985] 1/1380 2.531395
[2018-01-31 22:35:36,168] 1/1460 2.432666
[2018-01-31 22:35:36,731] 1/1480 2.349530
[2018-01-31 22:35:38,615] 1/1360 2.318603
[2018-01-31 22:35:39,513] 1/1400 2.361354
[2018-01-31 22:35:45,455] 1/1480 2.467411
[2018-01-31 22:35:45,497] 1/1500 2.364761
[2018-01-31 22:35:46,972] 1/1380 2.328087
[2018-01-31 22:35:48,451] 1/1420 2.454966
[2018-01-31 22:35:53,377] 1/1500 2.449582
[2018-01-31 22:35:53,663] 1/1520 2.401253
[2018-01-31 22:35:55,442] 1/1400 2.284720
[2018-01-31 22:35:57,034] 1/1440 2.465817
[2018-01-31 22:36:01,613] 1/1520 2.390991
[2018-01-31 22:36:02,006] 1/1540 2.417907
[2018-01-31 22:36:04,002] 1/1420 2.364266
[2018-01-31 22:36:05,031] 1/1460 2.320548
[2018-01-31 22:36:09,981] 1/1540 2.420114
[2018-01-31 22:36:10,370] 1/1560 2.388981
[2018-01-31 22:36:12,064] 1/1440 2.364903
[2018-01-31 22:36:13,221] 1/1480 2.420942
[2018-01-31 22:36:19,153] 1/1560 2.366899
[2018-01-31 22:36:19,314] 1/1580 2.402225
[2018-01-31 22:36:20,287] 1/1460 2.280907
[2018-01-31 22:36:21,805] 1/1500 2.449884
[2018-01-31 22:36:26,458] 1/1580 2.326420
[2018-01-31 22:36:26,773] 1/1600 2.424662
[2018-01-31 22:36:29,161] 1/1480 2.291360
[2018-01-31 22:36:30,640] 1/1520 2.445050
[2018-01-31 22:36:34,019] 1/1620 2.418449
[2018-01-31 22:36:34,731] 1/1600 2.372608
[2018-01-31 22:36:36,530] 1/1500 2.440651
[2018-01-31 22:36:38,267] 1/1540 2.416146
[2018-01-31 22:36:41,531] 1/1640 2.443635
[2018-01-31 22:36:44,251] 1/1620 2.400779
[2018-01-31 22:36:44,843] 1/1520 2.367493
[2018-01-31 22:36:47,450] 1/1560 2.399283
[2018-01-31 22:36:51,765] 1/1660 2.354286
[2018-01-31 22:36:52,655] 1/1640 2.475499
[2018-01-31 22:36:54,552] 1/1540 2.408950
[2018-01-31 22:36:55,380] 1/1580 2.424752
[2018-01-31 22:36:59,780] 1/1680 2.365556
[2018-01-31 22:37:00,701] 1/1660 2.409585
[2018-01-31 22:37:02,954] 1/1560 2.280076
[2018-01-31 22:37:03,370] 1/1600 2.434443
[2018-01-31 22:37:08,481] 1/1680 2.472478
[2018-01-31 22:37:08,571] 1/1700 2.387472
[2018-01-31 22:37:12,721] 1/1580 2.396633
[2018-01-31 22:37:14,509] 1/1620 2.344159
[2018-01-31 22:37:17,181] 1/1720 2.416195
[2018-01-31 22:37:18,645] 1/1700 2.432368
[2018-01-31 22:37:21,947] 1/1600 2.367057
[2018-01-31 22:37:22,802] 1/1640 2.362825
[2018-01-31 22:37:25,240] 1/1740 2.388380
[2018-01-31 22:37:27,133] 1/1720 2.391565
[2018-01-31 22:37:30,505] 1/1620 2.342352
[2018-01-31 22:37:31,709] 1/1660 2.455808
[2018-01-31 22:37:33,389] 1/1760 2.323112
[2018-01-31 22:37:36,070] 1/1740 2.478563
[2018-01-31 22:37:39,436] 1/1640 2.308915
[2018-01-31 22:37:41,797] 1/1680 2.422250
[2018-01-31 22:37:42,283] 1/1780 2.424186
[2018-01-31 22:37:44,493] 1/1760 2.482643
[2018-01-31 22:37:48,522] 1/1660 2.364429
[2018-01-31 22:37:49,491] 1/1700 2.381212
[2018-01-31 22:37:50,456] 1/1800 2.385628
[2018-01-31 22:37:52,816] 1/1780 2.383393
[2018-01-31 22:37:56,999] 1/1680 2.348629
[2018-01-31 22:37:57,798] 1/1720 2.415424
[2018-01-31 22:37:59,146] 1/1820 2.378202
[2018-01-31 22:38:00,720] 1/1800 2.400667
[2018-01-31 22:38:05,175] 1/1700 2.329709
[2018-01-31 22:38:06,441] 1/1740 2.411434
[2018-01-31 22:38:07,378] 1/1840 2.435694
[2018-01-31 22:38:09,065] 1/1820 2.372290
[2018-01-31 22:38:13,813] 1/1720 2.309719
[2018-01-31 22:38:14,448] 1/1760 2.369797
[2018-01-31 22:38:15,540] 1/1860 2.347439
[2018-01-31 22:38:17,400] 1/1840 2.433861
[2018-01-31 22:38:21,940] 1/1740 2.322060
[2018-01-31 22:38:23,013] 1/1780 2.482196
[2018-01-31 22:38:24,127] 1/1880 2.393466
[2018-01-31 22:38:25,343] 1/1860 2.408965
[2018-01-31 22:38:30,552] 1/1760 2.362646
[2018-01-31 22:38:31,064] 1/1800 2.417419
[2018-01-31 22:38:32,111] 1/1900 2.423365
[2018-01-31 22:38:33,851] 1/1880 2.399586
[2018-01-31 22:38:38,847] 1/1780 2.407924
[2018-01-31 22:38:39,376] 1/1820 2.382577
[2018-01-31 22:38:39,550] 1/1920 2.335952
[2018-01-31 22:38:41,285] 1/1900 2.386323
[2018-01-31 22:38:47,184] 1/1800 2.334271
[2018-01-31 22:38:47,962] 1/1940 2.398305
[2018-01-31 22:38:48,125] 1/1840 2.409944
[2018-01-31 22:38:50,060] 1/1920 2.344095
[2018-01-31 22:38:55,162] 1/1860 2.424842
[2018-01-31 22:38:55,240] 1/1820 2.408326
[2018-01-31 22:38:56,560] 1/1960 2.382813
[2018-01-31 22:38:57,902] 1/1940 2.434147
[2018-01-31 22:39:03,068] 1/1880 2.454338
[2018-01-31 22:39:03,912] 1/1840 2.274707
[2018-01-31 22:39:05,297] 1/1980 2.390240
[2018-01-31 22:39:05,940] 1/1960 2.413799
[2018-01-31 22:39:11,590] 1/1900 2.370949
