[2018-01-17 21:42:00,022] =============
[2018-01-24 01:05:08,886] 4/1140 1.744403
[2018-01-24 01:05:12,223] 4/1140 1.766840
[2018-01-24 01:05:12,243] 4/1140 1.807886
[2018-01-24 01:05:12,261] 4/1200 1.727696
[2018-01-24 01:05:14,015] 4/1160 1.788075
[2018-01-24 01:05:17,368] 4/1160 1.735164
[2018-01-24 01:05:17,377] 4/1160 1.807640
[2018-01-24 01:05:17,382] 4/1220 1.740994
[2018-01-24 01:05:19,155] 4/1180 1.746658
[2018-01-24 01:05:22,497] 4/1180 1.821084
[2018-01-24 01:05:22,506] 4/1180 1.769181
[2018-01-24 01:05:22,509] 4/1240 1.809395
[2018-01-24 01:05:24,299] 4/1200 1.703638
[2018-01-24 01:05:27,645] 4/1260 1.719386
[2018-01-24 01:05:27,652] 4/1200 1.793261
[2018-01-24 01:05:27,661] 4/1200 1.689313
[2018-01-24 01:05:29,418] 4/1220 1.743139
[2018-01-24 01:05:32,786] 4/1280 1.714097
[2018-01-24 01:05:32,794] 4/1220 1.753039
[2018-01-24 01:05:32,803] 4/1220 1.732717
[2018-01-24 01:05:34,555] 4/1240 1.778530
[2018-01-24 01:05:37,924] 4/1300 1.725129
[2018-01-24 01:05:37,932] 4/1240 1.750751
[2018-01-24 01:05:37,941] 4/1240 1.776180
[2018-01-24 01:05:39,699] 4/1260 1.788886
[2018-01-24 01:05:43,073] 4/1320 1.767168
[2018-01-24 01:05:43,081] 4/1260 1.720519
[2018-01-24 01:05:43,099] 4/1260 1.781195
[2018-01-24 01:05:44,869] 4/1280 1.748312
[2018-01-24 01:05:48,226] 4/1340 1.733026
[2018-01-24 01:05:48,234] 4/1280 1.773410
[2018-01-24 01:05:48,252] 4/1280 1.780883
[2018-01-24 01:05:50,020] 4/1300 1.764453
[2018-01-24 01:05:53,379] 4/1360 1.741586
[2018-01-24 01:05:53,385] 4/1300 1.719367
[2018-01-24 01:05:53,426] 4/1300 1.711789
[2018-01-24 01:05:55,208] 4/1320 1.712719
[2018-01-24 01:05:58,522] 4/1320 1.749125
[2018-01-24 01:05:58,544] 4/1320 1.736749
[2018-01-24 01:05:58,561] 4/1380 1.726956
[2018-01-24 01:06:00,351] 4/1340 1.755558
[2018-01-24 01:06:03,682] 4/1340 1.699113
[2018-01-24 01:06:03,692] 4/1340 1.745062
[2018-01-24 01:06:03,720] 4/1400 1.760095
[2018-01-24 01:06:05,500] 4/1360 1.788524
[2018-01-24 01:06:08,839] 4/1360 1.789942
[2018-01-24 01:06:08,859] 4/1360 1.769631
[2018-01-24 01:06:08,865] 4/1420 1.736265
[2018-01-24 01:06:10,640] 4/1380 1.732753
[2018-01-24 01:06:13,985] 4/1380 1.809106
[2018-01-24 01:06:14,019] 4/1380 1.732577
[2018-01-24 01:06:14,024] 4/1440 1.780504
[2018-01-24 01:06:15,788] 4/1400 1.775193
[2018-01-24 01:06:19,133] 4/1400 1.728195
[2018-01-24 01:06:19,166] 4/1400 1.743004
[2018-01-24 01:06:19,172] 4/1460 1.789084
[2018-01-24 01:06:20,945] 4/1420 1.749650
[2018-01-24 01:06:24,282] 4/1420 1.760498
[2018-01-24 01:06:24,317] 4/1420 1.757790
[2018-01-24 01:06:24,345] 4/1480 1.730350
[2018-01-24 01:06:26,102] 4/1440 1.691954
[2018-01-24 01:06:29,449] 4/1440 1.793427
[2018-01-24 01:06:29,485] 4/1440 1.706265
[2018-01-24 01:06:29,513] 4/1500 1.833420
[2018-01-24 01:06:31,269] 4/1460 1.748888
[2018-01-24 01:06:34,609] 4/1460 1.758416
[2018-01-24 01:06:34,642] 4/1460 1.743458
[2018-01-24 01:06:34,659] 4/1520 1.740814
[2018-01-24 01:06:36,434] 4/1480 1.677964
[2018-01-24 01:06:39,773] 4/1480 1.701143
[2018-01-24 01:06:39,808] 4/1480 1.782315
[2018-01-24 01:06:39,836] 4/1540 1.807049
[2018-01-24 01:06:41,591] 4/1500 1.798034
[2018-01-24 01:06:44,942] 4/1500 1.796615
[2018-01-24 01:06:44,978] 4/1500 1.738898
[2018-01-24 01:06:45,014] 4/1560 1.761043
[2018-01-24 01:06:46,762] 4/1520 1.727369
[2018-01-24 01:06:50,120] 4/1520 1.803459
[2018-01-24 01:06:50,127] 4/1520 1.780275
[2018-01-24 01:06:50,166] 4/1580 1.717455
[2018-01-24 01:06:51,931] 4/1540 1.786459
[2018-01-24 01:06:55,283] 4/1540 1.734245
[2018-01-24 01:06:55,292] 4/1540 1.713438
[2018-01-24 01:06:55,295] 4/1600 1.761774
[2018-01-24 01:06:57,090] 4/1560 1.773415
[2018-01-24 01:07:00,441] 4/1560 1.715650
[2018-01-24 01:07:00,450] 4/1560 1.710297
[2018-01-24 01:07:00,453] 4/1620 1.768774
[2018-01-24 01:07:02,242] 4/1580 1.799998
[2018-01-24 01:07:05,600] 4/1580 1.740797
[2018-01-24 01:07:05,604] 4/1640 1.749456
[2018-01-24 01:07:05,649] 4/1580 1.706813
[2018-01-24 01:07:07,390] 4/1600 1.746712
[2018-01-24 01:07:10,757] 4/1600 1.745494
[2018-01-24 01:07:10,762] 4/1660 1.777904
[2018-01-24 01:07:10,781] 4/1600 1.799105
[2018-01-24 01:07:12,567] 4/1620 1.738574
[2018-01-24 01:07:15,914] 4/1620 1.707479
[2018-01-24 01:07:15,918] 4/1680 1.740230
[2018-01-24 01:07:15,948] 4/1620 1.787668
[2018-01-24 01:07:17,708] 4/1640 1.735557
[2018-01-24 01:07:21,060] 4/1700 1.780405
[2018-01-24 01:07:21,065] 4/1640 1.740834
[2018-01-24 01:07:21,099] 4/1640 1.813428
[2018-01-24 01:07:22,874] 4/1660 1.711790
[2018-01-24 01:07:26,213] 4/1720 1.758960
[2018-01-24 01:07:26,219] 4/1660 1.725004
[2018-01-24 01:07:26,253] 4/1660 1.742396
[2018-01-24 01:07:28,024] 4/1680 1.729276
[2018-01-24 01:07:31,370] 4/1740 1.776746
[2018-01-24 01:07:31,403] 4/1680 1.749450
[2018-01-24 01:07:31,430] 4/1680 1.793653
[2018-01-24 01:07:33,186] 4/1700 1.792067
[2018-01-24 01:07:36,538] 4/1760 1.711533
[2018-01-24 01:07:36,543] 4/1700 1.693185
[2018-01-24 01:07:36,576] 4/1700 1.782402
[2018-01-24 01:07:38,345] 4/1720 1.763017
[2018-01-24 01:07:41,707] 4/1720 1.815497
[2018-01-24 01:07:41,711] 4/1780 1.835795
[2018-01-24 01:07:41,738] 4/1720 1.716437
[2018-01-24 01:07:43,516] 4/1740 1.723191
[2018-01-24 01:07:46,866] 4/1800 1.775958
[2018-01-24 01:07:46,882] 4/1740 1.674800
[2018-01-24 01:07:46,917] 4/1740 1.741169
[2018-01-24 01:07:48,663] 4/1760 1.774048
[2018-01-24 01:07:52,028] 4/1760 1.735633
[2018-01-24 01:07:52,033] 4/1820 1.777750
[2018-01-24 01:07:52,061] 4/1760 1.795149
[2018-01-24 01:07:53,836] 4/1780 1.839402
[2018-01-24 01:07:57,191] 4/1780 1.806940
[2018-01-24 01:07:57,208] 4/1840 1.723540
[2018-01-24 01:07:57,225] 4/1780 1.771576
[2018-01-24 01:07:58,987] 4/1800 1.738434
[2018-01-24 01:08:02,349] 4/1800 1.694164
[2018-01-24 01:08:02,382] 4/1860 1.685655
[2018-01-24 01:08:02,411] 4/1800 1.808654
[2018-01-24 01:08:04,149] 4/1820 1.754178
[2018-01-24 01:08:07,510] 4/1820 1.782896
[2018-01-24 01:08:07,561] 4/1880 1.764680
[2018-01-24 01:08:07,568] 4/1820 1.784685
[2018-01-24 01:08:09,314] 4/1840 1.842917
[2018-01-24 01:08:12,677] 4/1840 1.791410
[2018-01-24 01:08:12,738] 4/1900 1.733204
[2018-01-24 01:08:12,744] 4/1840 1.719755
[2018-01-24 01:08:14,475] 4/1860 1.754346
[2018-01-24 01:08:17,852] 4/1860 1.746980
[2018-01-24 01:08:17,865] 4/1920 1.707767
[2018-01-24 01:08:17,905] 4/1860 1.758662
[2018-01-24 01:08:19,648] 4/1880 1.768544
[2018-01-24 01:08:23,019] 4/1880 1.751593
[2018-01-24 01:08:23,039] 4/1940 1.773563
[2018-01-24 01:08:23,089] 4/1880 1.722773
[2018-01-24 01:08:24,809] 4/1900 1.724499
[2018-01-24 01:08:28,186] 4/1960 1.742618
[2018-01-24 01:08:28,192] 4/1900 1.746880
[2018-01-24 01:08:28,241] 4/1900 1.742055
[2018-01-24 01:08:29,977] 4/1920 1.815553
[2018-01-24 01:08:33,343] 4/1980 1.765457
[2018-01-24 01:08:33,375] 4/1920 1.757596
[2018-01-24 01:08:33,403] 4/1920 1.823517
[2018-01-24 01:08:35,158] 4/1940 1.749725
[2018-01-24 01:08:38,517] 4/1940 1.749044
[2018-01-24 01:08:38,521] 4/2000 1.761894
[2018-01-24 01:08:38,550] 4/1940 1.771552
[2018-01-24 01:08:40,319] 4/1960 1.768771
[2018-01-24 01:08:43,671] 4/1960 1.750873
[2018-01-24 01:08:43,676] 4/2020 1.818705
[2018-01-24 01:08:43,702] 4/1960 1.743619
[2018-01-24 01:08:45,491] 4/1980 1.704739
[2018-01-24 01:08:48,823] 4/2040 1.766189
[2018-01-24 01:08:48,828] 4/1980 1.712936
[2018-01-24 01:08:48,881] 4/1980 1.791561
[2018-01-24 01:08:50,664] 4/2000 1.718289
[2018-01-24 01:08:53,989] 4/2000 1.839682
[2018-01-24 01:08:53,993] 4/2060 1.805666
[2018-01-24 01:08:54,046] 4/2000 1.845487
[2018-01-24 01:08:55,830] 4/2020 1.755254
[2018-01-24 01:08:59,150] 4/2020 1.856037
[2018-01-24 01:08:59,163] 4/2080 1.772878
[2018-01-24 01:08:59,213] 4/2020 1.754932
[2018-01-24 01:09:00,985] 4/2040 1.823191
[2018-01-24 01:09:04,320] 4/2040 1.759235
[2018-01-24 01:09:04,333] 4/2100 1.735667
[2018-01-24 01:09:04,395] 4/2040 1.763298
[2018-01-24 01:09:06,156] 4/2060 1.806338
[2018-01-24 01:09:09,486] 4/2060 1.772044
[2018-01-24 01:09:09,497] 4/2120 1.836330
[2018-01-24 01:09:09,554] 4/2060 1.755762
[2018-01-24 01:09:11,330] 4/2080 1.773222
[2018-01-24 01:09:14,640] 4/2080 1.800787
[2018-01-24 01:09:14,652] 4/2140 1.763904
[2018-01-24 01:09:14,706] 4/2080 1.785991
[2018-01-24 01:09:16,502] 4/2100 1.760910
[2018-01-24 01:09:19,799] 4/2100 1.691460
[2018-01-24 01:09:19,808] 4/2160 1.772881
[2018-01-24 01:09:19,863] 4/2100 1.734503
[2018-01-24 01:09:21,658] 4/2120 1.799037
[2018-01-24 01:09:24,954] 4/2120 1.775939
[2018-01-24 01:09:24,962] 4/2180 1.753927
[2018-01-24 01:09:25,029] 4/2120 1.800028
[2018-01-24 01:09:26,837] 4/2140 1.770417
[2018-01-24 01:09:30,098] 4/2140 1.773264
[2018-01-24 01:09:30,106] 4/2200 1.678899
[2018-01-24 01:09:30,178] 4/2140 1.776665
[2018-01-24 01:09:31,979] 4/2160 1.797480
[2018-01-24 01:09:35,242] 4/2160 1.768479
[2018-01-24 01:09:35,243] 4/2220 1.834085
[2018-01-24 01:09:35,312] 4/2160 1.812268
[2018-01-24 01:09:37,107] 4/2180 1.772472
[2018-01-24 01:09:40,386] 4/2180 1.697472
[2018-01-24 01:09:40,388] 4/2240 1.737049
[2018-01-24 01:09:40,430] 4/2180 1.836865
[2018-01-24 01:09:42,232] 4/2200 1.761427
[2018-01-24 01:09:45,523] 4/2260 1.774883
[2018-01-24 01:09:45,536] 4/2200 1.725711
[2018-01-24 01:09:45,590] 4/2200 1.787966
[2018-01-24 01:09:47,401] 4/2220 1.774924
[2018-01-24 01:09:50,666] 4/2220 1.747762
[2018-01-24 01:09:50,675] 4/2280 1.747091
[2018-01-24 01:09:50,747] 4/2220 1.780995
[2018-01-24 01:09:52,552] 4/2240 1.800111
[2018-01-24 01:09:55,809] 4/2240 1.740212
[2018-01-24 01:09:55,818] 4/2300 1.712186
[2018-01-24 01:09:55,891] 4/2240 1.774856
[2018-01-24 01:09:57,691] 4/2260 1.755323
[2018-01-24 01:10:00,946] 4/2260 1.838745
[2018-01-24 01:10:00,954] 4/2320 1.751831
[2018-01-24 01:10:01,028] 4/2260 1.766538
[2018-01-24 01:10:02,826] 4/2280 1.746034
[2018-01-24 01:10:06,083] 4/2280 1.769764
[2018-01-24 01:10:06,091] 4/2340 1.795536
[2018-01-24 01:10:06,164] 4/2280 1.774440
[2018-01-24 01:10:07,963] 4/2300 1.769119
[2018-01-24 01:10:11,219] 4/2300 1.714784
[2018-01-24 01:10:11,228] 4/2360 1.813879
[2018-01-24 01:10:11,299] 4/2300 1.757689
[2018-01-24 01:10:13,100] 4/2320 1.813096
[2018-01-24 01:10:16,360] 4/2320 1.734982
[2018-01-24 01:10:16,361] 4/2380 1.839043
[2018-01-24 01:10:16,430] 4/2320 1.745916
[2018-01-24 01:10:18,227] 4/2340 1.769937
[2018-01-24 01:10:21,494] 4/2340 1.732683
[2018-01-24 01:10:21,496] 4/2400 1.751154
[2018-01-24 01:10:21,540] 4/2340 1.798060
[2018-01-24 01:10:23,342] 4/2360 1.764826
[2018-01-24 01:10:26,642] 4/2420 1.770620
[2018-01-24 01:10:26,647] 4/2360 1.783088
[2018-01-24 01:10:26,704] 4/2360 1.727711
[2018-01-24 01:10:28,495] 4/2380 1.818960
[2018-01-24 01:10:31,785] 4/2440 1.794758
[2018-01-24 01:10:31,791] 4/2380 1.774082
[2018-01-24 01:10:31,855] 4/2380 1.785676
[2018-01-24 01:10:33,652] 4/2400 1.741276
[2018-01-24 01:10:36,926] 4/2400 1.778442
[2018-01-24 01:10:36,935] 4/2460 1.752996
[2018-01-24 01:10:37,008] 4/2400 1.728763
[2018-01-24 01:10:38,811] 4/2420 1.704088
[2018-01-24 01:10:42,074] 4/2420 1.740869
[2018-01-24 01:10:42,082] 4/2480 1.815848
[2018-01-24 01:10:42,156] 4/2420 1.724064
[2018-01-24 01:10:43,949] 4/2440 1.839365
[2018-01-24 01:10:47,218] 4/2440 1.727876
[2018-01-24 01:10:47,227] 4/2500 1.760119
[2018-01-24 01:10:47,300] 4/2440 1.798954
[2018-01-24 01:10:49,094] 4/2460 1.817500
[2018-01-24 01:10:52,370] 4/2460 1.763389
[2018-01-24 01:10:52,379] 4/2520 1.799325
[2018-01-24 01:10:52,446] 4/2460 1.754512
[2018-01-24 01:10:54,240] 4/2480 1.752713
[2018-01-24 01:10:57,524] 4/2480 1.721188
[2018-01-24 01:10:57,536] 4/2540 1.814537
[2018-01-24 01:10:57,601] 4/2480 1.713223
[2018-01-24 01:10:59,406] 4/2500 1.754450
[2018-01-24 01:11:02,699] 4/2500 1.777962
[2018-01-24 01:11:02,700] 4/2560 1.815184
[2018-01-24 01:11:02,749] 4/2500 1.795306
[2018-01-24 01:11:04,580] 4/2520 1.778109
[2018-01-24 01:11:07,861] 4/2520 1.818942
[2018-01-24 01:11:07,862] 4/2580 1.778535
[2018-01-24 01:11:07,926] 4/2520 1.793034
[2018-01-24 01:11:09,736] 4/2540 1.777781
[2018-01-24 01:11:13,024] 4/2600 1.781452
[2018-01-24 01:11:13,029] 4/2540 1.738654
[2018-01-24 01:11:13,095] 4/2540 1.731437
[2018-01-24 01:11:14,900] 4/2560 1.810296
[2018-01-24 01:11:18,181] 4/2620 1.727702
[2018-01-24 01:11:18,186] 4/2560 1.776242
[2018-01-24 01:11:18,252] 4/2560 1.738515
[2018-01-24 01:11:20,060] 4/2580 1.746233
[2018-01-24 01:11:23,333] 4/2580 1.792159
[2018-01-24 01:11:23,334] 4/2640 1.750256
[2018-01-24 01:11:23,403] 4/2580 1.787956
[2018-01-24 01:11:25,222] 4/2600 1.829284
[2018-01-24 01:11:28,511] 4/2660 1.750660
[2018-01-24 01:11:28,517] 4/2600 1.846062
[2018-01-24 01:11:28,581] 4/2600 1.796577
[2018-01-24 01:11:30,390] 4/2620 1.833091
[2018-01-24 01:11:33,671] 4/2620 1.793206
[2018-01-24 01:11:33,680] 4/2680 1.792866
[2018-01-24 01:11:33,753] 4/2620 1.793697
[2018-01-24 01:11:35,560] 4/2640 1.784526
[2018-01-24 01:11:38,825] 4/2640 1.753665
[2018-01-24 01:11:38,834] 4/2700 1.751209
[2018-01-24 01:11:38,907] 4/2640 1.830070
[2018-01-24 01:11:40,713] 4/2660 1.779695
[2018-01-24 01:11:43,976] 4/2660 1.728390
[2018-01-24 01:11:43,987] 4/2720 1.757194
[2018-01-24 01:11:44,038] 4/2660 1.784204
[2018-01-24 01:11:45,851] 4/2680 1.723846
[2018-01-24 01:11:49,141] 4/2680 1.797693
[2018-01-24 01:11:49,149] 4/2740 1.763346
[2018-01-24 01:11:49,222] 4/2680 1.757631
[2018-01-24 01:11:51,024] 4/2700 1.783419
[2018-01-24 01:11:54,295] 4/2700 1.792882
[2018-01-24 01:11:54,303] 4/2760 1.787245
[2018-01-24 01:11:54,376] 4/2700 1.803591
[2018-01-24 01:11:56,190] 4/2720 1.788447
[2018-01-24 01:11:59,454] 4/2720 1.736993
[2018-01-24 01:11:59,463] 4/2780 1.734345
[2018-01-24 01:11:59,533] 4/2720 1.819531
[2018-01-24 01:12:01,339] 4/2740 1.786415
[2018-01-24 01:12:04,603] 4/2740 1.833728
[2018-01-24 01:12:04,612] 4/2800 1.817964
[2018-01-24 01:12:04,684] 4/2740 1.798128
[2018-01-24 01:12:06,498] 4/2760 1.738323
[2018-01-24 01:12:09,758] 4/2760 1.758860
[2018-01-24 01:12:09,767] 4/2820 1.757732
[2018-01-24 01:12:09,824] 4/2760 1.781241
[2018-01-24 01:12:11,636] 4/2780 1.779795
[2018-01-24 01:12:14,903] 4/2780 1.680431
[2018-01-24 01:12:14,911] 4/2840 1.790728
[2018-01-24 01:12:14,969] 4/2780 1.868114
[2018-01-24 01:12:16,777] 4/2800 1.790342
[2018-01-24 01:12:20,060] 4/2800 1.714332
[2018-01-24 01:12:20,069] 4/2860 1.806034
[2018-01-24 01:12:20,141] 4/2800 1.762956
[2018-01-24 01:12:21,948] 4/2820 1.715446
[2018-01-24 01:12:25,213] 4/2820 1.776244
[2018-01-24 01:12:25,221] 4/2880 1.749361
[2018-01-24 01:12:25,294] 4/2820 1.823982
[2018-01-24 01:12:27,091] 4/2840 1.803924
[2018-01-24 01:12:30,364] 4/2900 1.764527
[2018-01-24 01:12:30,369] 4/2840 1.812549
[2018-01-24 01:12:30,435] 4/2840 1.776505
[2018-01-24 01:12:32,243] 4/2860 1.732126
[2018-01-24 01:12:35,535] 4/2860 1.749498
[2018-01-24 01:12:35,544] 4/2920 1.764365
[2018-01-24 01:12:35,602] 4/2860 1.766469
[2018-01-24 01:12:37,392] 4/2880 1.769005
[2018-01-24 01:12:40,694] 4/2880 1.835853
[2018-01-24 01:12:40,703] 4/2940 1.778838
[2018-01-24 01:12:40,776] 4/2880 1.763549
[2018-01-24 01:12:42,585] 4/2900 1.748112
[2018-01-24 01:12:45,857] 4/2960 1.746681
[2018-01-24 01:12:45,862] 4/2900 1.818112
[2018-01-24 01:12:45,927] 4/2900 1.790366
[2018-01-24 01:12:47,732] 4/2920 1.830534
[2018-01-24 01:12:51,012] 4/2920 1.821932
[2018-01-24 01:12:51,013] 4/2980 1.867654
[2018-01-24 01:12:51,064] 4/2920 1.805951
[2018-01-24 01:12:52,895] 4/2940 1.806228
[2018-01-24 01:12:56,183] 4/3000 1.781388
[2018-01-24 01:12:56,188] 4/2940 1.730478
[2018-01-24 01:12:56,253] 4/2940 1.763104
[2018-01-24 01:12:58,062] 4/2960 1.778175
[2018-01-24 01:13:01,344] 4/3020 1.818185
[2018-01-24 01:13:01,357] 4/2960 1.869194
[2018-01-24 01:13:01,405] 4/2960 1.688644
[2018-01-24 01:13:03,228] 4/2980 1.777518
[2018-01-24 01:13:06,509] 4/2980 1.806628
[2018-01-24 01:13:06,510] 4/3040 1.747748
[2018-01-24 01:13:06,579] 4/2980 1.769508
[2018-01-24 01:13:08,374] 4/3000 1.735854
[2018-01-24 01:13:11,675] 4/3000 1.796820
[2018-01-24 01:13:11,683] 4/3060 1.808905
[2018-01-24 01:13:11,758] 4/3000 1.811580
[2018-01-24 01:13:13,546] 4/3020 1.749508
[2018-01-24 01:13:16,844] 4/3020 1.762141
[2018-01-24 01:13:16,846] 4/3080 1.698347
[2018-01-24 01:13:16,914] 4/3020 1.798889
[2018-01-24 01:13:18,718] 4/3040 1.746117
[2018-01-24 01:13:22,006] 4/3040 1.761341
[2018-01-24 01:13:22,015] 4/3100 1.811327
[2018-01-24 01:13:22,075] 4/3040 1.735240
[2018-01-24 01:13:23,887] 4/3060 1.795479
[2018-01-24 01:13:27,158] 4/3120 1.834591
[2018-01-24 01:13:27,171] 4/3060 1.827388
[2018-01-24 01:13:27,238] 4/3060 1.854448
[2018-01-24 01:13:29,042] 4/3080 1.739353
[2018-01-24 01:13:32,328] 4/3140 1.782362
[2018-01-24 01:13:32,341] 4/3080 1.715221
[2018-01-24 01:13:32,407] 4/3080 1.772065
[2018-01-24 01:13:34,218] 4/3100 1.800602
[2018-01-24 01:13:37,498] 4/3160 1.763214
[2018-01-24 01:13:37,525] 4/3100 1.775576
[2018-01-24 01:13:37,572] 4/3100 1.799308
[2018-01-24 01:13:39,390] 4/3120 1.779209
[2018-01-24 01:13:42,670] 4/3180 1.730386
[2018-01-24 01:13:42,688] 4/3120 1.813088
[2018-01-24 01:13:42,702] 4/3120 1.763980
[2018-01-24 01:13:44,523] 4/3140 1.735081
[2018-01-24 01:13:47,829] 4/3200 1.818811
[2018-01-24 01:13:47,851] 4/3140 1.812701
[2018-01-24 01:13:47,889] 4/3140 1.797353
[2018-01-24 01:13:49,716] 4/3160 1.723428
[2018-01-24 01:13:53,010] 4/3220 1.847353
[2018-01-24 01:13:53,023] 4/3160 1.780137
[2018-01-24 01:13:53,090] 4/3160 1.823712
[2018-01-24 01:13:54,884] 4/3180 1.760059
[2018-01-24 01:13:58,189] 4/3180 1.881750
[2018-01-24 01:13:58,197] 4/3240 1.844202
[2018-01-24 01:13:58,263] 4/3180 1.773254
[2018-01-24 01:14:00,069] 4/3200 1.795256
[2018-01-24 01:14:03,362] 4/3200 1.774746
[2018-01-24 01:14:03,371] 4/3260 1.768817
[2018-01-24 01:14:03,412] 4/3200 1.826983
[2018-01-24 01:14:05,252] 4/3220 1.774403
[2018-01-24 01:14:08,528] 4/3220 1.859687
[2018-01-24 01:14:08,537] 4/3280 1.798352
[2018-01-24 01:14:08,597] 4/3220 1.715353
[2018-01-24 01:14:10,407] 4/3240 1.869881
[2018-01-24 01:14:13,695] 4/3240 1.793198
[2018-01-24 01:14:13,704] 4/3300 1.810815
[2018-01-24 01:14:13,759] 4/3240 1.719283
[2018-01-24 01:14:15,565] 4/3260 1.779175
[2018-01-24 01:14:18,872] 4/3260 1.824272
[2018-01-24 01:14:18,873] 4/3320 1.741080
[2018-01-24 01:14:18,907] 4/3260 1.772736
[2018-01-24 01:14:20,742] 4/3280 1.753198
[2018-01-24 01:14:24,022] 4/3280 1.840821
[2018-01-24 01:14:24,026] 4/3340 1.821980
[2018-01-24 01:14:24,053] 4/3280 1.770114
[2018-01-24 01:14:25,902] 4/3300 1.784353
[2018-01-24 01:14:29,169] 4/3300 1.777812
[2018-01-24 01:14:29,177] 4/3360 1.847584
[2018-01-24 01:14:29,215] 4/3300 1.792606
[2018-01-24 01:14:31,041] 4/3320 1.819425
[2018-01-24 01:14:34,329] 4/3320 1.818292
[2018-01-24 01:14:34,331] 4/3380 1.814733
[2018-01-24 01:14:34,390] 4/3320 1.764640
[2018-01-24 01:14:36,175] 4/3340 1.736212
[2018-01-24 01:14:39,470] 4/3340 1.811508
[2018-01-24 01:14:39,474] 4/3400 1.823386
[2018-01-24 01:14:39,532] 4/3340 1.840246
[2018-01-24 01:14:41,299] 4/3360 1.875008
[2018-01-24 01:14:44,612] 4/3360 1.821440
[2018-01-24 01:14:44,615] 4/3420 1.772988
[2018-01-24 01:14:44,673] 4/3360 1.824952
[2018-01-24 01:14:46,443] 4/3380 1.839389
[2018-01-24 01:14:49,745] 4/3380 1.791421
[2018-01-24 01:14:49,756] 4/3440 1.799229
[2018-01-24 01:14:49,813] 4/3380 1.789602
[2018-01-24 01:14:51,583] 4/3400 1.820769
[2018-01-24 01:14:54,888] 4/3400 1.728408
[2018-01-24 01:14:54,891] 4/3460 1.816184
[2018-01-24 01:14:54,949] 4/3400 1.731012
[2018-01-24 01:14:56,720] 4/3420 1.773900
[2018-01-24 01:15:00,030] 4/3420 1.753775
[2018-01-24 01:15:00,034] 4/3480 1.771341
[2018-01-24 01:15:00,091] 4/3420 1.841429
[2018-01-24 01:15:01,863] 4/3440 1.803259
[2018-01-24 01:15:05,174] 4/3440 1.831119
[2018-01-24 01:15:05,178] 4/3500 1.805200
[2018-01-24 01:15:05,235] 4/3440 1.789065
[2018-01-24 01:15:07,008] 4/3460 1.743572
[2018-01-24 01:15:10,320] 4/3460 1.724231
[2018-01-24 01:15:10,324] 4/3520 1.799686
[2018-01-24 01:15:10,382] 4/3460 1.788744
[2018-01-24 01:15:12,149] 4/3480 1.781648
[2018-01-24 01:15:15,457] 4/3480 1.740578
[2018-01-24 01:15:15,470] 4/3540 1.851196
[2018-01-24 01:15:15,520] 4/3480 1.829321
[2018-01-24 01:15:17,290] 4/3500 1.824884
[2018-01-24 01:15:20,591] 4/3500 1.782154
[2018-01-24 01:15:20,626] 4/3560 1.834164
[2018-01-24 01:15:20,663] 4/3500 1.804373
[2018-01-24 01:15:22,438] 4/3520 1.782598
[2018-01-24 01:15:25,735] 4/3520 1.859656
[2018-01-24 01:15:25,769] 4/3580 1.875613
[2018-01-24 01:15:25,807] 4/3520 1.802868
[2018-01-24 01:15:27,557] 4/3540 1.818917
[2018-01-24 01:15:30,884] 4/3540 1.714929
[2018-01-24 01:15:30,917] 4/3600 1.843581
[2018-01-24 01:15:30,954] 4/3540 1.774544
[2018-01-24 01:15:32,693] 4/3560 1.737029
[2018-01-24 01:15:36,024] 4/3560 1.759263
[2018-01-24 01:15:36,064] 4/3620 1.829531
[2018-01-24 01:15:36,093] 4/3560 1.741359
[2018-01-24 01:15:37,835] 4/3580 1.726449
[2018-01-24 01:15:41,168] 4/3580 1.805756
[2018-01-24 01:15:41,207] 4/3640 1.746527
[2018-01-24 01:15:41,244] 4/3580 1.772949
[2018-01-24 01:15:42,977] 4/3600 1.766184
[2018-01-24 01:15:46,300] 4/3600 1.723549
[2018-01-24 01:15:46,334] 4/3660 1.782897
[2018-01-24 01:15:46,372] 4/3600 1.749268
[2018-01-24 01:15:48,115] 4/3620 1.773018
[2018-01-24 01:15:51,448] 4/3620 1.844895
[2018-01-24 01:15:51,481] 4/3680 1.794033
[2018-01-24 01:15:51,518] 4/3620 1.841031
[2018-01-24 01:15:53,255] 4/3640 1.810299
[2018-01-24 01:15:56,593] 4/3640 1.807629
[2018-01-24 01:15:56,660] 4/3640 1.832963
[2018-01-24 01:15:56,662] 4/3700 1.823810
[2018-01-24 01:15:58,406] 4/3660 1.808458
[2018-01-24 01:16:01,753] 4/3660 1.846458
[2018-01-24 01:16:01,802] 4/3660 1.724025
[2018-01-24 01:16:01,809] 4/3720 1.779678
[2018-01-24 01:16:03,568] 4/3680 1.807678
[2018-01-24 01:16:06,923] 4/3680 1.757205
[2018-01-24 01:16:06,967] 4/3680 1.859463
[2018-01-24 01:16:06,970] 4/3740 1.790085
[2018-01-24 01:16:08,735] 4/3700 1.700850
[2018-01-24 01:16:12,079] 4/3700 1.784495
[2018-01-24 01:16:12,135] 4/3760 1.783374
[2018-01-24 01:16:12,140] 4/3700 1.788103
[2018-01-24 01:16:13,905] 4/3720 1.823628
